UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing,rainfall
ML1805,2024,2024,20240509,14,35,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240509,15,32,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240509,16,39,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240514,20,21,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.026041666666666668
ML1805,2024,2024,20240514,21,14,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.1875
ML1805,2024,2024,20240521,6,26,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240521,7,42,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240521,8,48,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240521,9,33,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240521,10,17,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0
ML1805,2024,2024,20240522,17,42,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,2.3645833333333335
ML1805,2024,2024,20240522,18,50,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.06770833333333333
ML1805,2024,2024,20240522,19,31,Kingston upon Thames,03 Outer,51.407934,-0.30273896,518145.36,169023.4,0.0546875
ML1812,2024,2024,20240501,6,13,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,7,57,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,8,54,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,9,28,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,10,14,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,11,12,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,12,18,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240501,13,23,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.010416666666666666
ML1812,2024,2024,20240502,14,28,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,15,27,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,16,33,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,17,43,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,18,44,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,19,41,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.0
ML1812,2024,2024,20240502,20,28,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.09635416666666667
ML1812,2024,2024,20240502,21,17,Kingston upon Thames,03 Outer,51.414677,-0.28654104,519254.72,169799.96,0.08333333333333333
ML1813,2024,2024,20240611,6,23,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,7,60,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,8,49,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,9,28,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,10,17,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,11,18,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.036458333333333336
ML1813,2024,2024,20240611,12,10,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,13,12,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,14,19,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,15,22,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,16,34,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.013020833333333334
ML1813,2024,2024,20240611,17,53,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,18,42,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.1171875
ML1813,2024,2024,20240611,19,31,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,20,28,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1813,2024,2024,20240611,21,21,Kingston upon Thames,03 Outer,51.421377,-0.27741624,519871.75,170559.61,0.0
ML1814,2024,2024,20240613,6,21,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,7,50,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,8,44,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,9,22,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,10,10,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,11,5,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,12,13,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,13,11,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,14,13,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.0
ML1814,2024,2024,20240613,15,9,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.08333333333333333
ML1814,2024,2024,20240613,16,29,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.34375
ML1814,2024,2024,20240613,17,36,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.4557291666666667
ML1814,2024,2024,20240613,18,41,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.9244791666666666
ML1814,2024,2024,20240613,19,32,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.22395833333333334
ML1814,2024,2024,20240613,20,33,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.3515625
ML1814,2024,2024,20240613,21,15,Kingston upon Thames,03 Outer,51.427963,-0.27151532,520264.93,171301.56,0.6875
ML1815,2024,2024,20240507,14,44,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,15,43,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,16,62,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,17,103,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,18,69,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,19,56,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,20,36,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240507,21,30,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,6,38,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,7,86,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,8,85,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,9,40,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,10,37,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,11,30,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,12,43,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1815,2024,2024,20240509,13,32,Kingston upon Thames,03 Outer,51.409272,-0.28772087,519186.32,169196.04,0.0
ML1816,2024,2024,20240430,6,28,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,7,89,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,8,93,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,9,48,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,10,32,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,11,23,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,12,30,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,13,30,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,14,24,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,15,35,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,16,34,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,17,41,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,18,70,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,19,62,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,20,23,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1816,2024,2024,20240430,21,13,Kingston upon Thames,03 Outer,51.405877,-0.28062994,519688.39,168830.76,0.0
ML1817,2024,2024,20240508,6,38,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,7,130,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,8,111,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,9,48,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,10,22,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,11,27,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,12,32,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240508,13,33,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,14,27,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,15,57,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,16,60,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,17,119,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,18,100,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,19,76,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,20,42,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1817,2024,2024,20240515,21,20,Kingston upon Thames,03 Outer,51.405496,-0.2500768,521814.53,168838.04,0.0
ML1824,2024,2024,20240507,6,32,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,7,60,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,8,101,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,9,37,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,10,43,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,11,46,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,12,50,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240507,13,61,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,14,22,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,15,30,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,16,44,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,17,51,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,18,65,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,19,57,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,20,49,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1824,2024,2024,20240508,21,20,Kingston upon Thames,03 Outer,51.410615,-0.29412707,518737.74,169335.53,0.0
ML1825,2024,2024,20240507,6,76,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,7,151,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,8,158,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,9,79,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,10,84,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,11,82,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,12,80,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,13,75,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,14,75,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,15,106,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,16,138,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,17,153,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,18,145,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,19,112,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,20,82,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240507,21,60,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240618,18,92,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240618,19,120,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240618,20,29,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,15,18,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,16,102,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,17,121,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,18,22,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,20,25,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240620,21,31,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240716,6,48,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240716,7,106,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240716,8,92,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240716,9,62,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240716,10,28,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240717,14,66,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240717,15,59,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240718,10,20,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240718,11,72,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240718,12,91,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1825,2024,2024,20240718,13,77,Kingston upon Thames,03 Outer,51.411244,-0.29099766,518953.29,169410.9,0.0
ML1826,2024,2024,20240501,6,18,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,7,47,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,8,42,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,9,17,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,10,11,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,11,8,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,12,8,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,13,9,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.013020833333333334
ML1826,2024,2024,20240501,14,14,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0026041666666666665
ML1826,2024,2024,20240501,15,7,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,16,14,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,17,28,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,18,42,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,19,36,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240501,20,28,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.005208333333333333
ML1826,2024,2024,20240501,21,19,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.020833333333333332
ML1826,2024,2024,20240605,6,37,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,7,56,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,8,56,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,9,26,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,10,12,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,11,19,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,12,7,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240605,13,13,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240613,14,15,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.0
ML1826,2024,2024,20240613,15,15,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.16145833333333334
ML1826,2024,2024,20240613,16,20,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.4765625
ML1826,2024,2024,20240613,17,30,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.5546875
ML1826,2024,2024,20240613,18,53,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.9270833333333334
ML1826,2024,2024,20240613,19,37,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.3203125
ML1826,2024,2024,20240613,20,33,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.5
ML1826,2024,2024,20240613,21,25,Kingston upon Thames,03 Outer,51.43352,-0.26175283,520928.18,171935.88,0.7578125
ML1830,2024,2024,20240416,6,10,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240416,7,31,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0026041666666666665
ML1830,2024,2024,20240416,8,60,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240416,9,27,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.6640625
ML1830,2024,2024,20240416,14,16,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,1.1822916666666667
ML1830,2024,2024,20240416,15,31,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.09895833333333333
ML1830,2024,2024,20240418,10,13,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,11,18,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,12,19,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,13,28,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,14,8,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,16,34,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,17,50,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240418,18,46,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.10677083333333333
ML1830,2024,2024,20240423,19,33,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0390625
ML1830,2024,2024,20240423,20,20,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240423,21,17,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240516,6,10,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.041666666666666664
ML1830,2024,2024,20240516,7,36,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.2604166666666667
ML1830,2024,2024,20240516,8,50,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.22916666666666666
ML1830,2024,2024,20240516,9,16,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.4947916666666667
ML1830,2024,2024,20240516,10,17,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.4817708333333333
ML1830,2024,2024,20240516,11,19,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.234375
ML1830,2024,2024,20240516,12,16,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.1953125
ML1830,2024,2024,20240516,13,11,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.049479166666666664
ML1830,2024,2024,20240520,14,34,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,15,43,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,16,45,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,17,54,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,18,33,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,19,44,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,20,30,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
ML1830,2024,2024,20240520,21,17,Waltham Forest,03 Outer,51.563869,-0.005882581,538318.0,186883.0,0.0
