UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0008,2018,2018,2018-06-25,19,111,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-25,20,168,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-25,21,121,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,14,23,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,15,139,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,16,157,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,17,377,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,18,464,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-27,19,146,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0009,2018,2018,2018-04-19,18,351,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-19,19,271,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-19,20,128,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-19,21,36,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,6,55,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,7,163,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,8,250,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,9,208,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,14,94,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,15,102,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,16,142,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-24,17,248,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-25,10,119,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-25,11,68,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-25,12,69,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2018,2018,2018-04-25,13,75,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0011,2018,2018,2018-06-05,14,113,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,15,139,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,16,259,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,17,579,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,18,697,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,19,378,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-05,20,121,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-06,6,97,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
